frame,componente,problema,codigo_problema,area_px,largura_px,altura_px,x_px,y_px,proporcao_largura_altura,preenchimento,circularidade,tocou_crop_vertical,tocou_borda_lateral,threshold_usado,percentil_escuro_q,min_altura_config_px,min_largura_config_px,min_area_config_px,topo_ruler_mm_estimado,topo_minimo_config_mm
1341,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,125.0,20.0,15.0,209.0,246.0,1.3333333333333333,0.4166666666666667,0.5568306769216648,False,False,75.0,74.0,70.0,80.0,6000.0,,
1341,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,25.5,5.0,10.0,179.0,224.0,0.5,0.51,0.668162124198742,False,False,75.0,74.0,70.0,80.0,6000.0,,
1341,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,12.5,9.0,4.0,400.0,209.0,2.25,0.3472222222222222,0.3656018226388437,False,False,75.0,74.0,70.0,80.0,6000.0,,
1341,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,658.5,30.0,32.0,0.0,204.0,0.9375,0.6859375,0.7455084152350194,False,True,75.0,74.0,70.0,80.0,6000.0,,
1341,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,414.0,96.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,74.0,70.0,80.0,6000.0,,
1341,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,17.5,6.0,6.0,8.0,90.0,1.0,0.4861111111111111,0.8699239166783063,False,False,75.0,74.0,70.0,80.0,6000.0,,
1341,8,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,15.5,8.0,6.0,396.0,89.0,1.3333333333333333,0.3229166666666667,0.5553443856548946,False,False,75.0,74.0,70.0,80.0,6000.0,,
1341,9,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,3588.0,117.0,105.0,224.0,57.0,1.1142857142857143,0.2920634920634921,0.26198367041228565,False,False,75.0,74.0,70.0,80.0,6000.0,,
1342,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,8.0,6.0,3.0,369.0,323.0,2.0,0.4444444444444444,0.7398388372977943,False,False,75.0,73.0,70.0,80.0,6000.0,,
1342,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,3.0,356.0,323.0,1.3333333333333333,0.3333333333333333,0.8573716241035623,False,False,75.0,73.0,70.0,80.0,6000.0,,
1342,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,98.0,26.0,9.0,388.0,313.0,2.888888888888889,0.4188034188034188,0.35828978338877754,False,False,75.0,73.0,70.0,80.0,6000.0,,
1342,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,110.0,18.0,14.0,214.0,249.0,1.2857142857142858,0.4365079365079365,0.5929132989308017,False,False,75.0,73.0,70.0,80.0,6000.0,,
1342,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,14.5,4.0,7.0,185.0,226.0,0.5714285714285714,0.5178571428571429,0.8022132398263995,False,False,75.0,73.0,70.0,80.0,6000.0,,
1342,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,3.0,400.0,209.0,1.3333333333333333,0.3333333333333333,0.8573716241035623,False,False,75.0,73.0,70.0,80.0,6000.0,,
1342,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,657.0,30.0,31.0,0.0,204.0,0.967741935483871,0.7064516129032258,0.7641883438871416,False,True,75.0,73.0,70.0,80.0,6000.0,,
1342,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,3.0,4.0,339.0,177.0,0.75,0.3333333333333333,0.8573716241035623,False,False,75.0,73.0,70.0,80.0,6000.0,,
1342,9,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,414.0,96.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,73.0,70.0,80.0,6000.0,,
1342,10,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,8.5,4.0,5.0,8.0,92.0,0.8,0.425,0.8714646546573355,False,False,75.0,73.0,70.0,80.0,6000.0,,
1342,11,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,9.5,6.0,5.0,396.0,89.0,1.2,0.31666666666666665,0.6179245366210211,False,False,75.0,73.0,70.0,80.0,6000.0,,
1342,12,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,3614.5,117.0,105.0,225.0,57.0,1.1142857142857143,0.2942205942205942,0.2667953361096829,False,False,75.0,73.0,70.0,80.0,6000.0,,
1343,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,500.5,31.0,26.0,87.0,326.0,1.1923076923076923,0.6209677419354839,0.6730372003465324,False,False,75.0,73.0,70.0,80.0,6000.0,,
1343,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,10.0,7.0,3.0,368.0,323.0,2.3333333333333335,0.47619047619047616,0.6737651151184011,False,False,75.0,73.0,70.0,80.0,6000.0,,
1343,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,3.0,356.0,323.0,1.3333333333333333,0.3333333333333333,0.8573716241035623,False,False,75.0,73.0,70.0,80.0,6000.0,,
1343,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,98.0,26.0,9.0,388.0,313.0,2.888888888888889,0.4188034188034188,0.35828978338877754,False,False,75.0,73.0,70.0,80.0,6000.0,,
1343,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,76.5,16.0,13.0,219.0,255.0,1.2307692307692308,0.36778846153846156,0.5230740531063077,False,False,75.0,73.0,70.0,80.0,6000.0,,
1343,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,22.5,6.0,8.0,271.0,252.0,0.75,0.46875,0.8061450862134029,False,False,75.0,73.0,70.0,80.0,6000.0,,
1343,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,270.0,227.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,73.0,70.0,80.0,6000.0,,
1343,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,151.0,226.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,73.0,70.0,80.0,6000.0,,
1343,8,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,3.0,400.0,209.0,1.3333333333333333,0.3333333333333333,0.8573716241035623,False,False,75.0,73.0,70.0,80.0,6000.0,,
1343,9,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,415.0,208.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,73.0,70.0,80.0,6000.0,,
1343,10,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,653.0,30.0,31.0,0.0,204.0,0.967741935483871,0.7021505376344086,0.7595357512302945,False,True,75.0,73.0,70.0,80.0,6000.0,,
1343,11,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,3.0,4.0,339.0,177.0,0.75,0.3333333333333333,0.8573716241035623,False,False,75.0,73.0,70.0,80.0,6000.0,,
1343,13,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,3.0,4.0,414.0,95.0,0.75,0.3333333333333333,0.8573716241035623,False,False,75.0,73.0,70.0,80.0,6000.0,,
1343,14,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,7.0,4.0,4.0,8.0,92.0,1.0,0.4375,0.9432711667053002,False,False,75.0,73.0,70.0,80.0,6000.0,,
1343,15,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,12.5,7.0,6.0,396.0,88.0,1.1666666666666667,0.2976190476190476,0.5613528031156658,False,False,75.0,73.0,70.0,80.0,6000.0,,
1343,16,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,3579.5,109.0,109.0,232.0,56.0,1.0,0.30127935358976515,0.2720669286826359,False,False,75.0,73.0,70.0,80.0,6000.0,,
1344,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,516.5,31.0,27.0,87.0,326.0,1.1481481481481481,0.6170848267622461,0.6666813786823295,False,False,75.0,73.0,70.0,80.0,6000.0,,
1344,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,10.0,7.0,3.0,369.0,323.0,2.3333333333333335,0.47619047619047616,0.6737651151184011,False,False,75.0,73.0,70.0,80.0,6000.0,,
1344,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,101.5,26.0,10.0,388.0,313.0,2.6,0.3903846153846154,0.37861403319777376,False,False,75.0,73.0,70.0,80.0,6000.0,,
1344,3,Objeto escuro rejeitado porque está achatado horizontalmente. Isso parece mais uma fenda/base do que a bolinha.,too_flat_aspect,3401.5,185.0,83.0,112.0,278.0,2.2289156626506026,0.22152393357212635,0.16741917238242615,False,False,75.0,73.0,70.0,80.0,6000.0,,
1344,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,48.0,13.0,11.0,225.0,265.0,1.1818181818181819,0.3356643356643357,0.5030497265192136,False,False,75.0,73.0,70.0,80.0,6000.0,,
1344,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,56.5,8.0,13.0,274.0,257.0,0.6153846153846154,0.5432692307692307,0.7129922561619007,False,False,75.0,73.0,70.0,80.0,6000.0,,
1344,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,131.5,17.0,15.0,251.0,241.0,1.1333333333333333,0.515686274509804,0.6598917905680564,False,False,75.0,73.0,70.0,80.0,6000.0,,
1344,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,3.0,4.0,157.0,229.0,0.75,0.3333333333333333,0.8573716241035623,False,False,75.0,73.0,70.0,80.0,6000.0,,
1344,8,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,8.0,6.0,3.0,400.0,209.0,2.0,0.4444444444444444,0.7398388372977943,False,False,75.0,73.0,70.0,80.0,6000.0,,
1344,9,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,655.0,30.0,31.0,0.0,204.0,0.967741935483871,0.7043010752688172,0.761862047558718,False,True,75.0,73.0,70.0,80.0,6000.0,,
1344,10,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,8.0,3.0,6.0,339.0,189.0,0.5,0.4444444444444444,0.7398388372977943,False,False,75.0,73.0,70.0,80.0,6000.0,,
1344,11,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,339.0,179.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,73.0,70.0,80.0,6000.0,,
1344,13,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,3.0,4.0,414.0,95.0,0.75,0.3333333333333333,0.8573716241035623,False,False,75.0,73.0,70.0,80.0,6000.0,,
1344,14,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,9.0,93.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,73.0,70.0,80.0,6000.0,,
1344,15,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,13.5,7.0,6.0,396.0,88.0,1.1666666666666667,0.32142857142857145,0.6062610273649189,False,False,75.0,73.0,70.0,80.0,6000.0,,
1344,16,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,3479.5,99.0,111.0,242.0,56.0,0.8918918918918919,0.31663481663481663,0.2803077936848215,False,False,75.0,73.0,70.0,80.0,6000.0,,
1345,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,528.0,32.0,28.0,87.0,326.0,1.1428571428571428,0.5892857142857143,0.6264903551136122,False,False,75.0,72.0,70.0,80.0,6000.0,,
1345,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,6.0,7.0,3.0,357.0,324.0,2.3333333333333335,0.2857142857142857,0.4042590690710407,False,False,75.0,72.0,70.0,80.0,6000.0,,
1345,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,139.5,48.0,13.0,366.0,314.0,3.6923076923076925,0.22355769230769232,0.15547759884456888,False,False,75.0,72.0,70.0,80.0,6000.0,,
1345,3,Objeto escuro rejeitado porque está achatado horizontalmente. Isso parece mais uma fenda/base do que a bolinha.,too_flat_aspect,3619.5,204.0,81.0,118.0,283.0,2.5185185185185186,0.21904502541757442,0.1602242521547883,False,False,75.0,72.0,70.0,80.0,6000.0,,
1345,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,60.5,13.0,12.0,228.0,273.0,1.0833333333333333,0.38782051282051283,0.5489984754639115,False,False,75.0,72.0,70.0,80.0,6000.0,,
1345,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,61.5,8.0,14.0,278.0,265.0,0.5714285714285714,0.5491071428571429,0.6863340994679219,False,False,75.0,72.0,70.0,80.0,6000.0,,
1345,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,122.0,19.0,10.0,253.0,254.0,1.9,0.6421052631578947,0.6181994771797246,False,False,75.0,72.0,70.0,80.0,6000.0,,
1345,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,3.0,161.0,234.0,1.3333333333333333,0.3333333333333333,0.8573716241035623,False,False,75.0,72.0,70.0,80.0,6000.0,,
1345,8,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,16.5,11.0,4.0,400.0,209.0,2.75,0.375,0.33909280076982373,False,False,75.0,72.0,70.0,80.0,6000.0,,
1345,9,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,648.0,30.0,31.0,0.0,204.0,0.967741935483871,0.6967741935483871,0.7710027770010351,False,True,75.0,72.0,70.0,80.0,6000.0,,
1345,11,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,414.0,96.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,72.0,70.0,80.0,6000.0,,
1345,12,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,15.5,8.0,6.0,396.0,89.0,1.3333333333333333,0.3229166666666667,0.5553443997946826,False,False,75.0,72.0,70.0,80.0,6000.0,,
1345,13,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,3463.5,93.0,114.0,248.0,57.0,0.8157894736842105,0.32668364459535937,0.2847575523108024,False,False,75.0,72.0,70.0,80.0,6000.0,,
1346,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,522.5,31.0,28.0,88.0,326.0,1.1071428571428572,0.6019585253456221,0.658690833758662,False,False,75.0,72.0,70.0,80.0,6000.0,,
1346,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,6.0,5.0,3.0,371.0,324.0,1.6666666666666667,0.4,0.8085181428902574,False,False,75.0,72.0,70.0,80.0,6000.0,,
1346,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,3.0,4.0,300.0,316.0,0.75,0.3333333333333333,0.8573716241035623,False,False,75.0,72.0,70.0,80.0,6000.0,,
